15.06,6,0
30.1,9,0
45.26,12,3.071312
60.36,15,13.31893
75.48,15,13.31893
90.62,17,9.930043
105.68,21,13.54207
120.88,26,10.35591
135.94,27,7.912302
150.94,29,13.45225
168.34,33,14.81647
183.38,36,13.58176
198.42,36,15.93116
213.46,39,30.66266
228.54,41,28.30368
243.68,43,35.78594
258.84,45,47.76469
273.96,47,43.07805
289.1,48,38.15993
304.12,50,43.50605
319.4,49,45.1139
334.6,50,45.42451
349.7,50,57.14919
365,49,54.80104
380.28,48,52.71544
395.32,50,51.00314
410.9,49,50.6802
426.18,50,46.1164
441.46,50,68.83031
456.66,50,68.50923
471.76,50,68.09139
487.04,50,63.41282
502.34,50,64.57459
518.38,49,58.15762
533.4,48,55.93208
548.4,49,53.70252
563.74,49,55.83214
579.04,50,51.47032
594.18,50,50.65648
609.56,50,55.51601
624.6,50,55.47189
639.64,50,58.41687
654.76,50,66.37452
670.02,50,61.56911
685.36,50,62.51086
700.8,50,60.13681
715.98,50,58.99413
731.3,50,62.36167
746.46,50,62.27979
761.88,50,62.27979
777.16,50,68.1031
792.42,46,83.30088
807.48,43,76.00412
822.84,47,74.40298
838.12,49,71.74989
853.36,48,66.13873
868.66,50,63.49318
884.02,50,66.15802
899.36,50,65.68293
914.42,50,67.70344
929.7599,50,65.68895
945.04,50,71.7309
960.3,50,69.4868
975.48,50,69.87041
990.88,50,69.94365
1005.98,50,69.63107
1021.2,49,68.41035
1036.28,42,87.01386
1051.6,41,92.9518
1066.84,36,80.57379
1082.04,32,67.56976
1097.36,31,55.04796
1112.52,34,46.07993
1127.74,37,53.47535
1142.82,38,48.83994
1158.06,40,46.39794
1173.4,42,51.31771
1188.72,41,51.83079
1203.88,40,43.88982
1219.24,42,39.57019
1234.56,43,41.92967
1249.9,44,39.88105
1265.26,46,37.71588
1280.34,50,40.26519
1295.72,50,45.71696
1311.12,49,45.24392
1326.54,50,45.62289
1341.66,50,56.51608
1356.72,49,54.494
1372.1,50,51.76795
1387.46,49,48.59306
1402.86,50,69.62676
1418.24,49,69.20866
1433.58,50,62.92816
1448.7,48,62.94874
1463.98,50,64.1822
1479.66,48,56.68876
1494.78,44,55.89312
1509.82,46,50.61703
1525.16,49,48.07181
1540.44,49,39.33109
1555.46,50,38.35675
1570.76,49,49.70565
1585.92,50,50.45843
1601.34,50,54.16917
1616.68,49,53.39604
1631.98,50,51.69936
1647.42,49,55.89181
1662.52,50,54.36786
1677.74,49,57.20721
1692.8,45,53.58369
1708.04,44,49.70738
1723.2,44,45.3987
1738.5,45,47.3598
1753.5,48,46.62745
1768.8,50,43.65276
1784.22,48,51.75174
1799.38,49,59.42494
1814.46,50,56.41911
1829.56,49,59.12414
1844.94,49,50.04311
1860.1,47,50.36466
1875.1,46,61.24088
1890.3,46,52.17657
1905.64,45,51.81684
1920.96,47,51.06635
1936.04,48,46.64112
1951.44,48,42.44408
1966.54,46,44.24933
1981.9,49,48.14663
1997,48,46.24804
2012.1,49,43.9245
2027.4,50,52.48125
2042.74,48,60.26589
2057.84,47,57.91741
2073.14,49,58.64153
2088.44,49,57.30062
2103.58,48,57.32318
2118.82,45,50.31115
2134.18,48,47.35962
2149.54,48,54.26207
2164.76,48,47.27267
2179.8,50,46.12643
2195.08,50,42.30498
2210.24,50,41.32993
2225.32,50,45.04813
2240.62,50,42.71181
2256,50,47.67812
2271.08,50,63.07076
2286.4,50,62.85157
2301.78,50,66.61074
2317,49,68.32437
2332.08,46,60.94461
2347.1,43,51.38435
2362.3,44,53.47749
2377.56,44,51.36537
2392.86,45,51.38804
2408.04,43,48.48329
2423.24,46,52.7838
2438.46,44,53.35181
2453.64,45,51.67414
2469.06,49,49.99589
2484.24,46,56.52591
2499.64,49,53.82042
2514.88,49,50.54078
2530.2,49,45.7411
2545.48,50,49.50291
2560.82,47,44.28007
2576.02,48,52.25082
2591.16,50,50.41177
2606.36,48,46.7679
2621.76,48,38.86423
2637.16,49,39.67563
2652.5,46,41.78849
2667.84,45,39.46927
2682.92,45,40.21802
2697.98,43,43.3637
2713.06,46,58.37014
2728.2,46,54.33477
2743.36,50,53.31972
2758.48,50,59.51726
2773.76,49,61.28431
2789,50,58.27893
2804.14,50,59.04403
2819.4,48,59.22383
2834.72,45,53.11946
2850.04,45,50.66042
2865.2,44,57.35582
2880.34,48,56.48835
2895.46,49,57.25778
2910.54,50,54.03423
2925.6,50,59.84273
2940.9,47,58.35947
2956.22,45,54.10817
2971.28,49,49.69118
2986.44,49,59.03311
3001.8,49,56.23993
3017.08,48,52.03686
3032.22,48,53.3429
3047.4,49,51.5214
3062.42,49,47.61261
3077.72,50,48.40595
3092.84,50,52.61287
3108.18,48,44.04667
3123.48,48,40.87909
3138.7,49,41.96167
3154.08,50,41.08121
3169.2,45,34.37423
3184.44,47,42.21719
3199.52,49,50.21476
3214.62,44,40.61905
3229.98,44,41.52462
3245.2,44,51.71972
3260.6,48,48.69866
3275.8,47,45.72586
3291.16,48,45.99668
3306.4,50,52.95531
3321.6,48,54.04119
3336.62,50,55.03183
3351.72,50,55.96692
3366.74,48,56.31192
3382.18,49,48.00805
3397.34,49,47.96643
3412.74,49,48.07008
3427.84,47,63.16036
3442.84,50,58.32952
3458.24,49,56.40351
3473.54,48,56.42923
3488.62,50,55.61531
3503.74,46,49.53636
3519.06,44,44.89503
3534.46,45,43.62745
3549.84,47,60.50372
3565.1,49,54.17086
3580.12,50,53.08745
3595.16,50,57.15086
3610.4,50,56.60567
3625.74,48,47.03234
3641,50,43.08293
3656.34,50,46.57151
3671.76,47,42.38894
3686.86,47,42.01467
3701.96,48,44.34009
3717.26,49,42.39431
3732.44,48,42.93356
3747.52,50,39.14423
3762.7,50,45.30302
3777.88,50,56.96546
3792.9,50,56.96546
3808.06,50,54.36388
3823.18,50,58.90235
3838.42,43,56.22192
3853.84,41,53.43525
3868.86,46,61.36164
3884,48,62.09502
3899,47,55.56323
3914.24,49,54.18789
3929.46,50,55.66275
3944.84,50,59.39605
3960.2,50,55.18686
3975.42,50,59.72252
3990.74,49,69.49744
4005.86,50,70.73762
4020.92,48,63.68286
4036.26,49,59.8298
4051.66,48,57.54616
4066.92,49,57.02888
4082.08,50,54.49311
4097.36,50,59.55618
4112.58,50,58.07392
4127.62,50,65.42203
4142.9,45,63.46812
4157.96,43,63.24251
4173.14,45,61.56613
4188.48,47,65.36618
4203.8,50,57.93868
4219.22,49,62.27232
4234.34,50,58.62003
