15.32,4,0
30.56,8,0
45.78,12,0
60.84,16,0
76.25999,20,0
91.66,23,8.075905
107,28,8.057208
125.82,28,8.057208
140.96,30,7.437883
156.28,34,31.22314
171.3,38,27.9365
186.74,41,25.75719
202.4,42,24.85019
217.74,40,51.99733
233.14,45,46.33085
248.2,40,36.34888
263.7,45,32.33302
279.36,46,41.55976
294.48,48,39.8281
309.52,48,36.08656
324.56,50,34.65303
339.58,49,36.19947
355.2,50,35.47548
370.74,50,34.89725
386.22,50,32.85964
401.74,50,71.12782
416.86,49,69.91081
432.26,49,62.8931
447.66,50,63.36563
463.22,50,60.41576
478.84,50,57.58165
494.32,46,71.69155
509.48,49,62.87868
524.88,50,66.4799
540.4,50,62.48486
555.6,49,60.14462
571.26,50,58.69519
586.7,50,64.00199
602.2,46,59.98568
617.76,47,57.89182
633.02,50,58.49983
648.1,50,68.9445
663.58,49,63.06246
678.74,50,58.1904
694.06,50,63.10891
709.12,50,66.3721
724.16,50,61.92459
739.92,50,60.00019
755.04,50,72.79481
770.34,50,77.5828
785.62,48,71.53779
800.9,49,65.93378
816,50,69.27566
831.06,50,68.03445
846.8,47,65.73727
861.96,50,60.34401
877.56,50,70.72204
893.22,50,71.53883
908.72,49,67.23404
924.36,49,63.77848
939.44,50,69.37778
954.86,50,69.39019
970.36,49,65.21391
986.06,49,68.80261
1001.76,49,75.75507
1016.86,50,73.8632
1032.28,47,65.88487
1047.44,47,59.46121
1062.54,49,52.47368
1077.56,50,45.7415
1092.84,47,43.29268
1107.9,50,40.69512
1123.02,50,60.75051
1138.56,49,59.89458
1153.72,46,52.87647
1168.84,45,50.99596
1184.48,46,60.25568
1200.18,49,56.14431
1215.8,47,47.05432
1231.32,47,44.23085
1247.04,50,47.09389
1262.44,50,44.48795
1277.76,49,43.45277
1293,50,43.23424
1308.6,50,60.52111
1324.14,50,59.8272
1339.44,50,59.31719
1355,49,59.10619
1370.4,50,76.28659
1385.98,50,71.47178
1401.44,49,67.69775
1416.52,50,64.07642
1432,50,64.22529
1447.38,48,56.42461
1462.66,49,53.71893
1478.3,50,52.64455
1493.94,50,58.69909
1509.42,48,51.96514
1524.52,48,48.81684
1539.92,49,51.62392
1555.36,49,54.44385
1570.62,47,47.3519
1585.88,47,43.59335
1601.26,50,53.41226
1616.44,50,58.75929
1632.2,49,54.55635
1647.6,49,51.0467
1663.3,50,58.4866
1678.4,50,61.07206
1693.88,47,60.70291
1709.06,45,57.71167
1724.72,49,67.62329
1740.08,49,63.60643
1755.54,50,57.39675
1771.14,50,56.8642
1786.4,50,63.00392
1801.46,50,62.35594
1816.62,47,57.7666
1832.38,46,48.50583
1848.42,49,59.09484
1863.5,50,53.47091
1878.62,50,53.17133
1893.96,50,52.54862
1909.02,49,63.61605
1924.42,50,62.16952
1939.68,50,61.11724
1955.02,50,65.09013
1970.14,50,65.22131
1985.68,47,73.14306
2001.04,47,65.53927
2016.44,50,59.49932
2031.56,50,61.6893
2046.94,50,61.62439
2062.38,50,58.19093
2077.48,50,58.19093
2093.02,50,64.40614
2108.34,50,59.93616
2123.68,44,57.3973
2138.74,48,52.46894
2153.88,50,65.24039
2169.54,48,61.67368
2184.86,49,55.50035
2200.18,50,54.92505
2215.74,49,62.7412
2230.8,49,61.16099
2246.1,50,59.09563
2261.72,50,60.86996
2276.72,50,62.17019
2291.98,50,63.38664
2307.1,50,59.69619
2322.3,50,59.69619
2337.92,47,72.74692
2353.6,43,70.18509
2368.64,44,59.72068
2383.7,42,55.26933
2398.74,41,51.16497
2414.02,42,45.75422
2429.62,46,40.23457
2444.66,49,37.92526
2459.98,50,41.86325
2475.48,50,41.65054
2490.52,50,38.85482
2505.76,50,37.93316
2520.88,50,44.40807
2535.96,49,44.70757
2550.98,50,42.56911
2566.14,50,42.56911
2581.82,50,69.36178
2597.02,50,60.04777
2612.22,49,59.27301
2627.82,50,66.957
2643.44,50,67.3808
2659.3,49,63.46286
2675.06,50,62.01132
2691.16,49,73.92405
2706.26,50,66.12503
2721.48,45,62.37394
2737,46,54.18758
2752.64,50,63.28619
2767.88,48,66.27472
2783.94,48,58.3333
2798.96,50,56.92228
2814.7,50,59.05654
2830.46,50,59.65976
2846.1,49,55.53613
2861.78,49,50.27095
2877.58,50,63.44502
2892.6,49,56.25795
2907.92,45,51.18677
2923.28,46,48.54203
2938.38,49,51.65656
2953.78,49,50.10224
2969.02,49,42.12409
2984.66,50,40.83165
3000.42,50,51.17121
3016.18,48,52.20443
3031.36,45,47.89672
3046.44,46,43.76264
3062.14,49,64.71906
3077.74,50,59.30495
3093.24,44,52.20185
3108.3,43,48.44019
3123.3,48,60.37096
3138.98,48,55.455
3154.98,49,51.71395
3170.68,50,49.81791
3186.7,49,49.8746
3201.94,49,45.35264
3217.5,49,44.38288
3232.72,50,48.27632
3248.2,50,51.15651
3263.3,50,47.93539
3278.88,50,48.22915
3294.7,49,56.90654
3310.56,49,71.78144
3326.32,49,64.99773
3342.28,48,60.8517
3357.82,50,73.74969
3373.2,50,75.88527
3388.36,50,68.80362
3403.86,50,66.04829
3419.48,50,71.31272
3434.72,50,69.75194
3450.04,49,64.39158
3465.72,50,62.73324
3481.32,50,73.77318
3496.56,50,73.07039
3511.96,50,78.21785
3528.02,50,73.12073
3543.16,50,80.03005
3558.76,50,78.17323
3573.86,50,74.67915
3589.82,49,71.47167
3604.88,50,75.49664
3620.58,50,74.72894
3636.26,48,68.0428
3651.32,50,64.96758
3666.72,50,64.65783
3681.76,50,61.67341
3696.98,48,61.96199
3712.24,50,59.42852
3727.52,50,66.90186
3743.32,50,64.04684
3758.5,47,61.2937
3773.68,46,57.65707
3789.44,50,56.30373
3804.94,50,54.56535
3820.26,50,52.60712
3835.36,50,52.5226
3850.62,50,61.65157
3866.52,50,61.57909
3881.78,50,61.04778
3897.26,49,61.33222
3912.52,50,59.18943
3927.96,49,55.47675
3943.12,50,54.36722
3958.46,48,59.4548
3973.72,50,61.47665
3989.46,47,57.71753
4004.82,49,54.18611
4020.7,50,55.79199
4035.78,50,55.48768
4051.54,50,53.35239
4067.04,50,52.59912
4082.64,50,54.32835
4097.96,50,53.60454
4113.32,46,50.51765
4128.98,48,46.65789
4144.08,48,53.62326
4159.7,50,53.07874
4175,50,46.39391
4190.02,50,46.33344
4205.96,50,50.55801
4221.18,49,50.19196
4236.74,49,44.68724
4252.5,49,42.26752
4267.74,50,56.35727
4283.52,49,55.70631
4298.7,50,49.89631
4314.38,50,49.81055
4330.12,50,58.23211
4345.32,47,53.09606
4360.48,49,50.57091
4376.16,50,51.89322
4391.9,50,60.95372
4407.06,50,55.15707
4422.9,47,53.95191
4438.76,50,49.47419
4454.34,50,54.56353
4469.84,49,52.63282
4484.96,49,49.28407
4500.2,50,48.29839
4515.38,50,55.03794
4530.38,50,56.19877
4545.96,48,54.18661
4561.54,47,53.40865
4576.64,44,63.43929
4591.82,42,75.1933
4607.08,47,67.19401
4622.88,50,68.5631
4638.64,49,73.73545
4654.46,50,70.04639
4669.56,49,62.48773
4685.12,46,64.30525
4700.86,50,59.16084
4716.62,48,54.11601
4732.54,46,52.61106
4748.14,49,57.31145
4763.3,49,57.23218
4778.8,50,50.47707
4794.06,50,50.47707
4809.94,49,69.12477
4825.68,50,67.92776
4841.64,49,58.5176
4857.12,46,55.3697
4872.92,46,66.54887
4888.46,47,62.77074
4903.88,44,59.13776
4919.02,48,55.50011
4934.6,50,62.40288
4950.08,49,63.9971
4965.28,50,55.92077
4980.48,50,55.27066
4996.32,49,57.48615
5011.68,50,56.75776
5027.1,48,52.22313
5042.52,50,50.56862
5057.68,50,52.7715
5072.84,49,51.36637
5088.18,48,53.06436
5103.56,48,53.06436
5119.36,50,55.19825
5134.78,50,53.04961
5150.06,50,49.81841
5166.1,50,49.8583
5181.12,50,66.35995
5196.52,47,66.31789
5211.94,49,60.52596
5227.12,50,63.09528
5242.36,50,64.1209
5258.1,48,57.99713
5273.92,46,51.02717
5289,49,52.94497
5304.6,50,50.66814
5319.72,50,47.68713
5335,47,45.7344
5350.14,49,47.00368
5366.12,50,44.83717
5381.46,49,40.09588
5397,50,36.43946
5412.64,50,43.1718
5427.66,50,42.12263
5443.44,49,38.07037
5458.5,50,36.19233
5474.08,49,63.82119
5489.3,50,62.54476
5504.46,49,59.05016
5520.34,49,56.82788
5536.08,50,59.51997
5551.24,50,60.57949
5566.84,49,55.30029
5582.18,50,53.61058
5597.52,50,57.21545
5613.26,50,52.70735
5628.58,50,49.96694
5644.48,48,48.05457
5659.76,49,51.41595
5675.36,48,50.8085
5690.72,49,44.62579
5706.44,50,47.62711
5722.2,50,43.44921
5738.02,49,41.22478
5753.8,50,39.03018
5769.46,50,39.03018
5784.9,50,56.54028
5800.14,49,54.6847
5815.76,49,47.03833
5831.3,47,42.33979
5847.12,50,48.69308
5862.32,48,46.15508
5877.4,48,44.54759
5892.82,50,42.76568
5908.46,50,55.57132
5924.06,50,55.57132
5939.42,50,54.12776
5955.2,50,68.23623
5970.72,50,68.13982
5986.18,50,69.52184
6001.78,50,69.18851
6017.62,49,78.55501
6032.7,50,75.54617
6047.94,49,72.93012
6063.26,50,68.0562
6078.8,50,73.66519
6094.26,50,70.67744
6109.62,50,64.50477
6125.04,50,64.50477
6140.46,50,60.07819
6155.54,49,60.80098
6170.76,50,58.25689
6186.58,50,55.43733
6201.92,49,74.9602
6217.14,49,72.84789
6232.18,50,67.01708
6247.82,50,67.01708
6262.82,50,73.55523
6278.16,48,74.40449
6293.2,48,65.65678
6308.38,49,59.04224
6324.08,47,61.8679
6339.1,49,59.0566
6354.2,49,55.07257
6369.76,49,55.07257
6385.82,50,64.45371
6401.6,49,63.49204
6416.62,49,60.75939
6432.34,50,59.30207
6447.4,50,64.46725
6462.54,49,61.59028
6477.56,50,56.95834
6492.6,50,55.96795
6507.9,50,56.19131
6522.98,48,54.92131
6538,47,48.60317
6553.02,49,47.69818
6568.48,50,54.1557
6583.7,48,50.70085
6598.94,47,48.30134
6614.54,46,48.74791
6629.92,48,51.03954
6645.46,48,47.71237
6661.06,47,44.03894
6676.86,48,41.22848
6692.24,50,49.37707
6707.74,49,49.59683
6723.12,49,48.66711
6738.32,49,49.0179
6753.76,50,69.10436
6769,50,63.95808
6784.56,48,64.09805
6799.66,50,61.60055
6815.34,50,70.80492
6830.58,46,70.04547
